A01;60262;Hochschule Fresenius Idstein in München (Priv. FH);6
A02;60645;Hochschule Fresenius Idstein in Hamburg (Priv. FH);6
A03;61066;Hochschule Fresenius Idstein in Köln und Düsseldorf (Priv. FH);6
A06;70125;Hochschule des Bundes für öffentliche Verwaltung, Mannheim;7
A07;70310;Hochschule des Bundes für öffentliche Verwaltung, Berlin;7
A08;70720;Hochschule des Bundes für öffentliche Verwaltung, Hessen;7
A09;71510;Hochschule des Bundes für öffentliche Verwaltung, Lübeck;7
A10;60268;Deutsche Hochschule für Gesundheit und Sport Berlin in Ismaning (Priv. FH);6
A11;61067;Deutsche Hochschule für Gesundheit und Sport Berlin in Unna (Priv. FH);6
A12;61073;Media University of Applied Sciences Berlin, Campus Köln (Priv. FH);6
A16;60184;VICTORIA - Internationale Hochschule Berlin in Baden Baden (Priv. FH);6
A21;60369;Hochschule Fresenius Idstein in Berlin (Priv. FH);6
A22;60835;Europäische FH (EUFH) in Rostock (Priv. FH);6
A23;60944;FH des Mittelstandes (FHM) in Hannover (Priv. FH);6
A24;60830;FH des Mittelstandes (FHM) in Rostock und Schwerin (Priv. FH);6
A25;60825;Hochschule für angewandte Wissenschaften der Bundesagentur für Arbeit in Schwerin (FH);6
A26;60166;H Macromedia für angewandte Wissenschaften Stuttgart, Campus Stuttgart und Freiburg (Priv. FH);6
A27;61062;Hochschule Macromedia für angewandte Wissenschaften Stuttgart, Campus Köln (Priv. FH) ;6
A28;60678;Hochschule Macromedia für angewandte Wissenschaften Stuttgart, Campus Hamburg (Priv. FH)  ;6
A29;60338;Hochschule Macromedia für angewandte Wissenschaften Stuttgart, Campus Berlin (Priv. FH);6
A30;60672;IB Hochschule für Gesundheit und Soziales Berlin in Hamburg (Priv. FH);6
A31;60249;IB Hochschule für Gesundheit und Soziales Berlin in München (Priv. FH)  ;6
A32;60188;IB Hochschule für Gesundheit und Soziales Berlin in Stuttgart (Priv. FH)   ;6
A33;60758;Media University of Applied Sciences Berlin, Campus Frankfurt (Priv. FH);6
A34;60670;BSP Business and Law School - Hochschule für Management und Recht Berlin in Hamburg (Priv. FH) ;6
A36;60248;Mediadesign Hochschule Berlin in München (Priv. FH);6
A37;60374;IU Internationale Hochschule Erfurt in Berlin (Priv. FH) ;6
A38;60372;University of Europe for Applied Sciences Potsdam in Berlin (Priv. FH);6
A39;61338;SRH Berlin University of Applied Sciences in Dresden (Priv. FH);6
A40;60351;H für Ökonomie und Management Essen in Berlin (Priv. FH);6
A41;61336;H für Ökonomie und Management Essen in Leipzig (Priv. FH);6
A42;60775;H für Ökonomie und Management Essen in Kassel und Frankfurt (Priv. FH);6
A43;60942;H für Ökonomie und Management Essen in Hannover (Priv. FH);6
A44;60261;H für Ökonomie und Management Essen in Augsburg, München und Nürnberg (Priv. FH);6
A45;60668;H für Ökonomie und Management Essen in Hamburg (Priv. FH);6
A46;60525;H für Ökonomie und Management Essen in Bremen (Priv. FH);6
A47;60164;H für Ökonomie und Management Essen in Karlsruhe, Mannheim und Stuttgart (Priv. FH);6
A48;60258;FH des Mittelstandes (FHM) in Bamberg (Priv. FH) ;6
A49;61040;IB Hochschule für Gesundheit und Soziales Berlin in Köln (Priv. FH);6
A50;61041;Mediadesign Hochschule Berlin in Düsseldorf (Priv. FH)  ;6
A51;60675;University of Europe for Applied Sciences Potsdam in Hamburg (Priv. FH);6
A52;61155;CBS International Business School, Campus Mainz (Priv. FH) ;6
A54;10148;TU München in Heilbronn;1
A55;60277;IU Internationale Hochschule Erfurt in München, Augsburg und Nürnberg (Priv. FH);6
A56;60279;International School of Management Dortmund in München (Priv. FH);6
A57;60168;International School of Management Dortmund in Stuttgart (Priv. FH);6
A58;60354;FH des Mittelstandes (FHM) in Berlin (Priv. FH) ;6
A59;60649;International School of Management Dortmund in Hamburg (Priv. FH)  ;6
A60;60165;IU Internationale Hochschule Erfurt in Freiburg, Mannheim und Stuttgart (Priv. FH) ;6
A61;61331;Hochschule Macromedia für angewandte Wissenschaften Stuttgart, Campus Leipzig (Priv. FH);6
A62;61650;IU Internationale Hochschule Erfurt in Erfurt (Priv. FH) ;6
A63;60680;IU Internationale Hochschule Erfurt in Hamburg (Priv. FH);6
A64;60780;International School of Management Dortmund in Frankfurt (Priv. FH);6
A65;60783;IU Internationale Hochschule Erfurt in Frankfurt (Priv. FH);6
A66;60359;International School of Management Dortmund in Berlin (Priv. FH);6
A67;60437;University of Europe for Applied Sciences Potsdam in Potsdam (Priv. FH) ;6
A68;60667;SRH Berlin University of Applied Sciences in Hamburg (Priv. FH) ;6
A69;61220;H für Ökonomie und Management Essen in Saarbrücken (Priv. FH)  ;6
A70;61333;IU Internationale Hochschule Erfurt in Leipzig und Dresden (Priv. FH);6
A71;60269;HSD Hochschule Döpfer Potsdam in Regensburg (Priv. FH);6
A72;60776;Hochschule Macromedia für angewandte Wissenschaften Stuttgart, Campus Frankfurt a. M. (Priv. FH);6
A73;60358;Europäische FH (EUFH) in Berlin (Priv. FH);6
A74;61160;IU Internationale Hochschule Erfurt in Mainz (Priv. FH);6
A75;61545;IU Internationale Hochschule Erfurt in Lübeck (Priv. FH);6
A76;60933;IU Internationale Hochschule Erfurt in Hannover (Priv. FH);6
A77;10265;Charlotte Fresenius Hochschule Wiesbaden in München (Priv. U);1
A78;10635;Charlotte Fresenius Hochschule Wiesbaden in Hamburg (Priv. U);1
A79;60424;HSD Hochschule Döpfer Potsdam in Potsdam (Priv. FH);6
A80;61430;Steinbeis Hochschule in Magdeburg (Priv. FH);6
A81;11625;HMU Health and Medical University Erfurt in Erfurt (Priv. U);1
A82;11077;Charlotte Fresenius Hochschule Wiesbaden in Köln (Priv. U);1
